rel_pkl,source_chunk_idx,target_side_x_m
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,13,-0.331737
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,14,-0.338219
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,25,-0.240921
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,26,-0.249585
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,27,-0.262675
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,28,-0.279357
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,29,-0.300163
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,35,-0.463637
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,42,-0.385228
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,43,-0.35122
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,44,-0.315839
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,16,0.104894
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,17,0.127338
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,18,0.151362
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,19,0.175427
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,20,0.198768
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,21,0.220177
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,26,0.26111
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,27,0.254412
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,28,0.242339
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,29,0.225589
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,30,0.204959
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,31,0.18177
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,32,0.157289
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,33,0.132897
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,34,0.109514
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,35,0.089989
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,36,0.074059
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,37,0.061476
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,49,0.09864
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,50,0.114413
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,61,0.292222
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,62,0.285217
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,63,0.273329
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,64,0.256608
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,65,0.236568
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,66,0.214053
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,67,0.190505
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,68,0.166713
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,69,0.143044
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,70,0.121744
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,71,0.104302
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,72,0.090955
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,73,0.080477
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,74,0.072179
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,75,0.066568
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,76,0.062811
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,77,0.060573
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,78,0.060481
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,84,0.111532
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,85,0.128529
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,86,0.148998
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,87,0.171255
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,88,0.193927
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,89,0.21449
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,90,0.231348
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,129,-0.271652
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,130,-0.255456
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,131,-0.235053
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,132,-0.211146
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,133,-0.185988
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,134,-0.160727
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,135,-0.137466
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,165,-0.282078
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,166,-0.266659
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,167,-0.247786
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,168,-0.225479
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,169,-0.201214
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,170,-0.17617
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,171,-0.151749
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,172,-0.129786
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,173,-0.112407
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,174,-0.098902
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,175,-0.088749
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,176,-0.081002
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,177,-0.07598
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,178,-0.072552
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,179,-0.070695
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,180,-0.070998
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,181,-0.073793
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,198,-0.308246
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,199,-0.295818
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,200,-0.278278
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,201,-0.256768
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,202,-0.23208
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,203,-0.204958
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,204,-0.177168
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,205,-0.151626
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,206,-0.130034
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,207,-0.112776
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,208,-0.099575
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,209,-0.089815
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,210,-0.082968
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,233,-0.283227
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,234,-0.261449
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,235,-0.237348
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,236,-0.211797
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,237,-0.185568
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,238,-0.160521
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,239,-0.137628
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,240,-0.118209
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,241,-0.103139
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,266,-0.301899
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,267,-0.28138
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,268,-0.257192
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,269,-0.23075
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,270,-0.20273
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,271,-0.17426
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,317,0.08507
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,318,0.103938
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,342,0.073618
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,343,0.069338
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,344,0.066537
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,345,0.064845
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,347,0.064451
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,348,0.067423
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,349,0.073272
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,350,0.081719
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,351,0.092714
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,352,0.106516
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,353,0.123199
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,354,0.142893
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,355,0.165174
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,356,0.190811
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,357,0.218853
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,358,0.248609
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,359,0.278367
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,364,0.345235
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,365,0.337529
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,366,0.324303
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,368,0.282637
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,369,0.255867
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,370,0.226974
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,371,0.196452
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,372,0.166912
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,373,0.14195
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,374,0.122085
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,375,0.107052
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,376,0.095402
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,377,0.087353
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,383,0.077393
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,384,0.083336
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,385,0.091164
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,386,0.101577
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,387,0.113701
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,388,0.127482
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,396,0.312261
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,397,0.328331
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,398,0.337942
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,399,0.340927
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,400,0.337747
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,401,0.328856
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,402,0.314353
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,403,0.294481
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,404,0.270956
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,414,0.057371
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,429,0.063986
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,430,0.077587
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,431,0.093673
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,432,0.111868
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,433,0.131775
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,434,0.152266
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,435,0.172942
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,436,0.191846
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,437,0.207588
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,438,0.21943
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,439,0.225688
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,440,0.226398
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,441,0.222039
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,442,0.213066
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,443,0.199727
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,444,0.182681
BMLmovi/Subject_89_F_MoSh/Subject_89_F_1.pkl,445,0.162432
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,9,0.178853
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,10,0.208017
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,11,0.233097
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,12,0.252973
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,13,0.266971
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,14,0.274904
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,15,0.27795
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,16,0.275656
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,17,0.26674
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,18,0.251159
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,19,0.231654
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,20,0.207855
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,21,0.181254
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,22,0.154647
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,23,0.128507
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,24,0.104748
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,90,-0.147047
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,91,-0.17927
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,92,-0.214269
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,93,-0.249705
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,94,-0.282731
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,95,-0.309686
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,96,-0.33005
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,97,-0.344871
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,98,-0.353447
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,99,-0.35463
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,100,-0.349957
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,101,-0.338581
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,102,-0.320238
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,103,-0.295356
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,104,-0.264427
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,105,-0.230227
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,106,-0.197202
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,107,-0.168056
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,108,-0.14511
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,109,-0.127294
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,110,-0.114756
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,111,-0.106647
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,112,-0.102885
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,113,-0.102459
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,114,-0.105281
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,115,-0.111911
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,116,-0.122671
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,117,-0.137841
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,118,-0.158217
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,119,-0.185422
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,120,-0.216718
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,121,-0.248382
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,122,-0.279506
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,123,-0.305743
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,124,-0.324457
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,125,-0.337452
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,126,-0.34517
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,127,-0.346839
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,128,-0.343117
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,129,-0.334072
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,130,-0.318286
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,131,-0.295086
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,132,-0.265727
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,133,-0.232797
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,135,-0.166156
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,136,-0.138645
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,137,-0.115216
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,138,-0.096678
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,139,-0.084066
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,140,-0.075875
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,141,-0.07084
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,142,-0.068678
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,143,-0.068651
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,144,-0.070522
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,145,-0.074563
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,146,-0.081535
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,164,-0.326555
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,165,-0.295175
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,166,-0.260174
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,167,-0.225992
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,168,-0.196429
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,169,-0.172798
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,176,-0.139553
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,177,-0.151649
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,178,-0.17019
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,179,-0.195661
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,180,-0.228785
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,194,-0.272912
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,195,-0.239201
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,196,-0.210692
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,197,-0.188736
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,198,-0.172735
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,199,-0.162259
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,200,-0.155935
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,201,-0.153183
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,202,-0.154312
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,203,-0.159127
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,204,-0.168034
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,205,-0.182391
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,206,-0.203827
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,207,-0.227904
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,208,-0.253983
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,209,-0.277352
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,210,-0.297276
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,211,-0.310207
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,212,-0.318018
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,213,-0.320281
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,214,-0.317435
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,215,-0.310562
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,216,-0.298921
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,217,-0.281531
BMLmovi/Subject_9_F_MoSh/Subject_9_F_11.pkl,218,-0.256691
BioMotionLab_NTroje/rub074/0031_rom.pkl,2173,-0.004
BioMotionLab_NTroje/rub074/0031_rom.pkl,2179,0.027163
BioMotionLab_NTroje/rub074/0031_rom.pkl,2180,0.037836
BioMotionLab_NTroje/rub074/0031_rom.pkl,2181,0.046743
BioMotionLab_NTroje/rub074/0031_rom.pkl,2182,0.057132
BioMotionLab_NTroje/rub074/0031_rom.pkl,2183,0.06994
BioMotionLab_NTroje/rub074/0031_rom.pkl,2184,0.082677
BioMotionLab_NTroje/rub074/0031_rom.pkl,2185,0.096839
BioMotionLab_NTroje/rub074/0031_rom.pkl,2186,0.113077
BioMotionLab_NTroje/rub074/0031_rom.pkl,2187,0.131622
BioMotionLab_NTroje/rub074/0031_rom.pkl,2188,0.150436
BioMotionLab_NTroje/rub074/0031_rom.pkl,2189,0.173663
BioMotionLab_NTroje/rub074/0031_rom.pkl,2190,0.20176
BioMotionLab_NTroje/rub074/0031_rom.pkl,2191,0.23482
BioMotionLab_NTroje/rub074/0031_rom.pkl,2206,0.38185
BioMotionLab_NTroje/rub074/0031_rom.pkl,2207,0.331876
BioMotionLab_NTroje/rub074/0031_rom.pkl,2208,0.281016
BioMotionLab_NTroje/rub074/0031_rom.pkl,2209,0.244422
BioMotionLab_NTroje/rub074/0031_rom.pkl,2211,0.189284
BioMotionLab_NTroje/rub074/0031_rom.pkl,2212,0.166269
BioMotionLab_NTroje/rub074/0031_rom.pkl,2213,0.143956
BioMotionLab_NTroje/rub074/0031_rom.pkl,2214,0.12818
BioMotionLab_NTroje/rub074/0031_rom.pkl,2215,0.119859
BioMotionLab_NTroje/rub074/0031_rom.pkl,2216,0.114128
BioMotionLab_NTroje/rub074/0031_rom.pkl,2217,0.11428
BioMotionLab_NTroje/rub074/0031_rom.pkl,2218,0.117702
BioMotionLab_NTroje/rub074/0031_rom.pkl,2219,0.128155
BioMotionLab_NTroje/rub074/0031_rom.pkl,2220,0.145211
BioMotionLab_NTroje/rub074/0031_rom.pkl,2250,-0.027219
BioMotionLab_NTroje/rub074/0031_rom.pkl,2251,-0.028888
BioMotionLab_NTroje/rub074/0031_rom.pkl,2252,-0.031424
BioMotionLab_NTroje/rub074/0031_rom.pkl,2253,-0.031615
BioMotionLab_NTroje/rub074/0031_rom.pkl,2254,-0.030639
CMU/106/106_33.pkl,15,-0.226313
CMU/106/106_33.pkl,16,-0.290986
CMU/106/106_33.pkl,17,-0.344272
CMU/106/106_33.pkl,23,-0.171937
CMU/106/106_33.pkl,24,-0.132049
CMU/106/106_33.pkl,25,-0.11412
CMU/106/106_33.pkl,26,-0.110646
CMU/106/106_33.pkl,27,-0.119119
CMU/106/106_33.pkl,28,-0.140164
CMU/106/106_33.pkl,29,-0.173975
CMU/106/106_33.pkl,30,-0.22338
CMU/106/106_33.pkl,31,-0.293758
CMU/106/106_33.pkl,32,-0.371166
CMU/106/106_33.pkl,33,-0.424777
CMU/106/106_33.pkl,34,-0.442993
CMU/106/106_33.pkl,35,-0.431263
CMU/106/106_33.pkl,38,-0.24562
CMU/106/106_33.pkl,39,-0.18335
CMU/106/106_33.pkl,40,-0.141192
CMU/106/106_33.pkl,41,-0.121282
CMU/106/106_33.pkl,42,-0.11817
CMU/106/106_33.pkl,43,-0.128777
CMU/106/106_33.pkl,44,-0.153606
CMU/106/106_33.pkl,45,-0.189435
CMU/106/106_33.pkl,46,-0.243548
CMU/106/106_33.pkl,47,-0.311815
CMU/106/106_33.pkl,54,-0.216582
CMU/106/106_33.pkl,55,-0.175421
CMU/106/106_33.pkl,56,-0.15673
CMU/106/106_33.pkl,57,-0.155892
CMU/106/106_33.pkl,58,-0.167094
CMU/106/106_33.pkl,59,-0.193191
CMU/106/106_33.pkl,60,-0.236481
CMU/106/106_33.pkl,61,-0.29839
CMU/106/106_33.pkl,62,-0.361826
CMU/106/106_33.pkl,63,-0.402362
CMU/106/106_33.pkl,64,-0.414014
CMU/106/106_33.pkl,65,-0.396319
CMU/106/106_33.pkl,73,-0.14227
CMU/106/106_33.pkl,74,-0.176576
CMU/106/106_33.pkl,75,-0.229039
CMU/106/106_33.pkl,76,-0.294932
CMU/106/106_33.pkl,77,-0.36324
CMU/106/106_33.pkl,78,-0.407052
CMU/106/106_33.pkl,79,-0.418154
CMU/106/106_33.pkl,80,-0.399357
CMU/106/106_33.pkl,81,-0.356101
CMU/106/106_33.pkl,84,-0.177515
CMU/106/106_33.pkl,85,-0.151926
CMU/106/106_33.pkl,86,-0.145646
CMU/106/106_33.pkl,87,-0.155868
